comp438 c1(ccc(o1)Sc1ccccc1)C 2,
comp439 c1(ccc2c(n1)cco2)I 6,
comp440 c1(cc(c2c(n1)cc(o2)c1ccc(cc1)F)C)c1ccc(cc1)F 6,
comp441 c1c(ccc(c1)n1c(c(nn1)c1ccco1)C)OC 14,
comp442 c1cnc2c(c1)oc(n2)c1ccco1 12,
comp443 c1(cocc1)B1OC(C(O1)(C)C)(C)C 3,1
comp444 c1c(nc(nn1)c1ccco1)/C(=N/OC)/C 9,
comp445 n1(cnc2c(c1=O)cco2)CC(F)(F)F 8,
comp446 c12c(nsn1)c(ccc2c1ccco1)c1occc1 12,16,
comp447 c12c(occ1)cccn2 4,
comp448 c12c(occ1)cc(cn2)C(=O)OCC 4,
comp449 [C@H]12C([C@@H]([C@H]([C@@H]3[C@]1(OC(O3)(C)C)OC)c1ccco1)NC(=O)C#C)OC(O2)(C)C 16
comp450 [C@H]12C([C@@H]([C@H]([C@@H]3[C@]1(OC(O3)(C)C)OC)c1ccco1)NC(=O)C=C)OC(O2)(C)C 16,
comp451 C1(O[C@@H]2[C@H]([C@@H]([C@H]([C@H](O1)C2=O)c1occc1)NC(=O)C=C)OC(=O)OC)(C)C 12
comp452 c1cc(oc1)/C=C/C#N 4,
comp453 c1cc(oc1)CCCN1C(=O)C[C@@H](C1=O)O 4,
comp454 c1ncc(n1C)c1occc1 8,
comp455 c1(cccc(c1)c1cc2c(nc1)oc(c2)c1ccc(cc1)F)C(=O)O 14,
comp456 c1([nH]c(=O)c2c(c1)occ2c1ccccc1)SC 8,
comp457 c1(nc(c2c(n1)occ2c1ccccc1)C(F)(F)F)SC 7,
comp458 c1(n(c(=O)c2c(n1)occ2c1ccccc1)C)SC 8,
comp459 c1nc(c2c(c1)occ2c1ccccc1)OC 7,
comp460 n1ccc2c(c1OC)cco2 9,8
comp461 c1(ccc2c(c1)c(co2)C)/C=C\1/SC(=O)NC1=O 7,
comp462 c1cnc2c(c1)cc(o2)C 6,
comp463 c1nc(c2c(n1)occ2c1ccccc1)Cl 7,
comp464 c1nc(c2c(n1)oc(c2)c1ccccc1)Cl 8,
comp465 c1ccc(o1)CP(=O)(OCC)OCC 0,
comp466 c1ncnc(c1)c1cc2c(nc1c1ccco1)[nH]c(=O)[nH]2 15,
comp467 c1nc(c2c(n1)oc(c2)c1ccccc1)N 8,
comp468 c1c(c(c(c(c1)F)C)C(C)Oc1c(ccc2c1occ2)N(=O)=O)C 19,
comp469 c1ccc2c(c1)nc(s2)c1occc1 11,
comp470 c1ccc2c(c1)occ2 8,
comp471 c1cc2c(s1)cco2 6,0
comp472 c12c(cco1)n(c(c2)C(=O)OC)C(=O)OC(C)(C)C 3,
comp473 n1ccc2c(c1)occ2O[Si](c1ccccc1)(c1ccccc1)C(C)(C)C 7,
comp474 c1cnc2n(c1)c(cn2)c1occc1 11,
comp475 c1c(nc(nc1Cl)c1ccco1)n1nccc1 10,
comp476 c1ccc2n(c1Cl)nc(c2C=O)c1ccco1 15,
comp477 c1(ccc(s1)c1occc1)[Si](C)(C)C 7,
comp478 N(C(C)C)(C(C)C)B(c1occc1)c1ccco1 16,10,
comp479 c1cc(c(o1)C(=O)N(OC)C)C 0
comp480 n1ccc2c(c1)oc(c2)C 8,
comp481 c1cnc2c(c1)occ2Br 7
comp482 c1nc(c2c(c1)occ2)N 7
comp483 c1ccc(o1)/C=C/C=C1C(=O)OC(OC1=O)(C)C 0,
comp484 c1ccc(o1)[Ge](CC)(CC)CC 0,
comp485 c1oc2c(c1C)C(=O)[C@H]1[C@@](CCC=C(C2)C)(C)O1 0,
comp486 c1(=O)[nH]c(=O)c(n[nH]1)c1ccco1 11,
comp487 c1cnc2c(n1)oc(c2)c1ccc(cc1)C 8,
comp488 c1cccc(c1)N(=O)=O 0
comp489 c1c(ccc(c1)N(=O)=O)C 0
comp490 c1c(ccc(c1)N(=O)=O)N 0
comp492 c1c(ccc(c1)N(=O)=O)C=O 0,5
comp493 c1c(ccc(c1)N(=O)=O)F 2
comp494 c1cccc(c1)C=O 0
comp495 c1cccc(c1)F 1,
comp496 c1cccc(c1F)C(Cl)(Cl)Cl 2
comp497 c1cccc(c1Cl)C(Cl)(Cl)Cl 2
comp498 c1(ccc2c(c1)NCCC2)C(F)F 1
comp499 c1(cccc(c1)C(F)F)N(=O)=O 2,
comp500 c1(cc(cc(c1)CBr)OCC)OCC 5
comp501 c1(ccc2c(c1)OCO2)CCl 1,
comp502 c1cc(cc(c1)CBr)O[Si](C)(C)C(C)(C)C 5
comp503 c1(cc(cc(c1)CBr)OC)OC 5
comp504 c1cccc(c1)C 1,
comp505 c1ccccc1O 2,4,0
comp508 c1c(cc(cc1[Si](C)(C)C)O)O 2
comp509 c1(cccc(c1[Si](C)(C(C)(C)C)C)O)O 3,
comp510 c1ccc2c(c1)cc(c(c2)OC)[Si](c1ccccc1)(c1ccccc1)c1ccccc1 9,
comp511 c1(c(ccc(c1)[Si](c1ccc(c(c1)N(C)C)F)(C)C)F)N(C)C 3,8,
comp512 c1(cc2c(cc1O)cccc2)O 1,4,
comp514 c1(c(cc2c(c1)CCN(CC2c1ccccc1)C)O)O 2,5,
comp515 c1(c(cc2c(c1)CCN(CC2c1ccccc1)CC=C)O)O 2,5,
comp516 c1cc(ccc1C(F)(F)F)C 3,1,
comp517 c1cc(ccc1C(F)(F)F)Cl 3,1,
comp518 c1c(cccc1C(F)(F)F)N 4,0,
comp519 c1(ccccc1C(F)(F)F)N 3,
comp520 c1(cccc(c1)C(F)(F)F)C(=O)O 2,
comp521 c1(cccc(c1C(F)(F)F)F)N 3,
comp522 c1c(c(ccc1C(F)(F)F)B1OC(=O)CN(CC(=O)O1)C)F 4
comp523 c1(c(cc2c(c1)NCCC[C@@H]2N(c1nnn(n1)C)Cc1cc(cc(c1)C(F)(F)F)C(F)(F)F)C)C(F)(F)F 5,
comp524 c1ccccc1NC(=O)C 2,0,4
comp526 c1cc(ccc1NC(=O)C)C 4,0,
comp528 c1(ccc2c(c1)CCC2=O)NC(=O)C 5
comp529 c1cc(cc(c1)NC(=O)C(=O)OCC)OC 1,5,
comp530 c1(ccc2c(c1)OC(O2)(F)F)NC(=O)C(F)(F)F 1,
comp531 c1ccc(cc1)Cn1cc(nn1)c1ccc(cc1)NC(=O)C 14,16,
comp532 c1ccc2c(c1/C=C/C(=O)OCC)C(=O)C(=O)N2C 0
comp533 c1(ccc2c(c1C)C(=O)C(=O)N2C)/C=C/C(=O)OCC 1,
comp534 c1cccc(c1N)C 2,
comp535 c1c(cc(cc1N)C)C 2,
comp536 c1cc(ccc1N)C#N 0,4,
comp537 c1cccc(c1N)C#N 2,
comp538 c1ccc2c(c1)cc(cc2)N 6,
comp539 c1cc(ccc1N)OC 0
comp540 c1cc(ccc1N)CCO 4,0,
comp541 c1cccc(c1N)OC 2,
comp542 c1cc(ccc1N)CC#N 4,0,
comp543 c1cc(ccc1N)C(=O)C 4,0,
comp544 c1(ccc2c(c1)cccc2N)F 6,
comp545 c1cccc(c1N)C(=O)N 2,0
comp546 c1cc(ccc1N)S(F)(F)(F)(F)F 0,4,
comp547 c1(cc(ccc1)S(F)(F)(F)(F)F)N 5
comp548 c1cnc2c(n1)cc(cc2)N 6,
comp549 c1cc(ccc1N)OC(=O)C 0,4,
comp550 c1cc(ccc1N)OS(=O)(=O)C 4,0,
comp551 c1c(cc2c(c1)C(=O)CCC2)N 2
comp552 c1cccc(c1)C(=O)c1ccccc1N 10,
comp553 c1cc(cc(c1N)C)SCCO 0,
comp554 c1(ccc(cc1N)C)OC(F)(F)F 2,
comp555 c1cccc(c1N)C1(OCCO1)C 2,
comp556 c1cccc(c1N)/[N+](/[O-])=N\C(C)C 2,
comp557 c1c(cc2c(c1)oc(=O)cc2)N 2,
comp558 c1cc(ccc1N)C1CCN(CC1)OC 0,4,
comp559 c1cc(ccc1N)C1=CCN(CC1)OC 0,4,
comp560 c1cc(ccc1N)C(C(F)(F)F)(C(F)(F)F)F 0,4,
comp561 c1ccc(cc1N)S(=O)C(F)(F)F 4,2
comp562 c1(ccc2c(c1N)OCO2)Cl 2,
comp563 c1cc(ccc1N)OS(=O)(=O)c1ccc(cc1)C 0,4,
comp564 c1cc(cc(c1N)/[N+](/[O-])=N\C(C)(C)C)C 0,
comp565 c1(cccc(c1)COCC(C(F)(F)F)(F)F)N 3,5
comp566 c1ccc2c(c1N)C(=O)NC2=O 2,
comp567 c1ccc2c(c1)oc(n2)c1ccc(cc1)N 11,13,
comp568 c1cccc(c1N)C(=O)C(F)(F)C(F)(F)F 2,
comp569 c1cc(ccc1N)C1CC(=O)NC(=O)C1 0,4,
comp570 c1ccc2c(c1)[se]c(n2)c1ccc(c(c1)C)N 11,
comp571 c1(cccc(c1)SC(F)(F)C(F)(F)C(F)(F)F)N 1,3,5,
comp572 c1cc(ccc1N)CCCCN1C(=O)CCC1=O 4,0,
comp573 c1cc(ccc1N)C1(C(C(C(C(C1(F)F)(F)F)(F)F)(F)F)F)F 4,
comp575 c1(cc(ccc1N)C(C(F)(Cl)F)(C(F)(F)F)F)OC(F)F 4,
comp576 c1(cc(ccc1N)C(C(F)(Br)F)(C(F)(F)F)F)OC(F)F 4,
comp577 c1(cc(ccc1N)C(C(F)(F)F)(C(F)(F)F)O)OC(F)(F)F 4,
comp578 c1(cc(ccc1N)C(C(F)(F)F)(C(F)(F)F)F)SC(F)(F)F 4,
comp579 c1(c(ccc(c1)CCNC(=O)C(F)(F)F)OC)N 3,
comp580 c1(ccc2c(c1)ncn(c2=O)Cc1ccccc1)N 5,
comp581 c1c(cc2c(c1)ncn(c2=O)C1CC1)N 2,
comp582 c1c(nnc(c1)c1ccc(cc1)N)OC1CN2CCC1CC2 8,10,
comp583 c1(c(c(cc(c1)N)C)Cc1nc(c(cc1)OCOC)C1CCCCC1)C 5,
comp584 c1(c(ccc(c1)N)F)[C@]1(NC(N(S(=O)(=O)C1)C)NC(=O)OC(C)(C)C)C 5,3,
comp585 CN(N=C1)C=C1C(S2)=NC3=C2C(NC=C3)=O 14,
comp586 O=C(ON1C(CCC1=O)=O)C(S2)=CC=C2C3=CC=CS3 18,
comp587 O=C(ON1C(CCC1=O)=O)C(S2)=CC=C2C3=C(SC)C=CS3 20,
comp588 O=C(ON1C(CCC1=O)=O)C(S2)=C(C)C=C2OCCC 14,
comp593 NC1=NC(C2=CC=CC=C2)=CC(C3=CC=C(OCO4)C4=C3)=N1 10,
comp594 ClC1=CC=C(N2N=NC(Cl)=C2)C(C(NC=N3)=CC3=O)=C1 16,
comp595 ClC1=CC=C(N2N=NC=C2)C(C(NC=N3)=CC3=O)=C1F 15,
comp596 ClC1=CC=C(Br)C(C(NC=N2)=CC2=O)=C1 11,
comp597 N#CC1=NC=CC(OC(C=C2)=CC=C2NC3=NC(N)=NC(C4=CC=CC=C4)=C3)=C1 27,
comp598 OCC1=CC(C2=CC=C(OC)C=C2)=NS1 3,
comp599 CN1C([B-](F)(F)F)=CC(C2=CC=CC=C2)=N1 7,
comp600 CN1C([B-](F)(F)F)=CC(C2=CC=C(OC)C=C2)=N1 7,
comp601 CN1C([B-](F)(F)F)=CC(C2=CC=C(C(F)(F)F)C=C2)=N1 7,
